,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter,date-2
5414,5414,Malawi,Lilongwe,-14,33.48,2023,3,0,3/1/2023,0,23-Mar
5415,5415,Malawi,Lilongwe,-14,33.48,2023,4,0,4/1/2023,0,23-Apr
5416,5416,Malawi,Lilongwe,-14,33.48,2023,5,0,5/1/2023,0,23-May
5417,5417,Malawi,Lilongwe,-14,33.48,2023,6,0,6/1/2023,0,23-Jun
5418,5418,Malawi,Lilongwe,-14,33.48,2023,7,0,7/1/2023,0,23-Jul
5419,5419,Malawi,Lilongwe,-14,33.48,2023,8,0,8/1/2023,0,23-Aug
5420,5420,Malawi,Lilongwe,-14,33.48,2023,9,0,9/1/2023,0,23-Sep
5421,5421,Malawi,Lilongwe,-14,33.48,2023,10,0,10/1/2023,0,23-Oct
5422,5422,Malawi,Lilongwe,-14,33.48,2023,11,0,11/1/2023,0,23-Nov
5423,5423,Malawi,Lilongwe,-14,33.48,2023,12,0,12/1/2023,0,23-Dec
5424,5424,Malaysia,Kuala Lumpur,3.09,101.41,2020,1,29700,1/1/2020,5,20-Jan
5425,5425,Malaysia,Kuala Lumpur,3.09,101.41,2020,2,23390,2/1/2020,5,20-Feb
5426,5426,Malaysia,Kuala Lumpur,3.09,101.41,2020,3,55140,3/1/2020,5,20-Mar
5427,5427,Malaysia,Kuala Lumpur,3.09,101.41,2020,4,43050,4/1/2020,5,20-Apr
5428,5428,Malaysia,Kuala Lumpur,3.09,101.41,2020,5,39080,5/1/2020,5,20-May
5429,5429,Malaysia,Kuala Lumpur,3.09,101.41,2020,6,42870,6/1/2020,5,20-Jun
5430,5430,Malaysia,Kuala Lumpur,3.09,101.41,2020,7,38470,7/1/2020,5,20-Jul
5431,5431,Malaysia,Kuala Lumpur,3.09,101.41,2020,8,28130,8/1/2020,5,20-Aug
5432,5432,Malaysia,Kuala Lumpur,3.09,101.41,2020,9,38730,9/1/2020,5,20-Sep
5433,5433,Malaysia,Kuala Lumpur,3.09,101.41,2020,10,190740,10/1/2020,6,20-Oct
5434,5434,Malaysia,Kuala Lumpur,3.09,101.41,2020,11,256030,11/1/2020,6,20-Nov
5435,5435,Malaysia,Kuala Lumpur,3.09,101.41,2020,12,344770,12/1/2020,6,20-Dec
5436,5436,Malaysia,Kuala Lumpur,3.09,101.41,2021,1,1575540,1/1/2021,7,21-Jan
5437,5437,Malaysia,Kuala Lumpur,3.09,101.41,2021,2,1276920,2/1/2021,7,21-Feb
5438,5438,Malaysia,Kuala Lumpur,3.09,101.41,2021,3,1076900,3/1/2021,7,21-Mar
5439,5439,Malaysia,Kuala Lumpur,3.09,101.41,2021,4,1307370,4/1/2021,7,21-Apr
5440,5440,Malaysia,Kuala Lumpur,3.09,101.41,2021,5,2043890,5/1/2021,7,21-May
5441,5441,Malaysia,Kuala Lumpur,3.09,101.41,2021,6,1832250,6/1/2021,7,21-Jun
5442,5442,Malaysia,Kuala Lumpur,3.09,101.41,2021,7,3518500,7/1/2021,7,21-Jul
5443,5443,Malaysia,Kuala Lumpur,3.09,101.41,2021,8,4892840,8/1/2021,7,21-Aug
5444,5444,Malaysia,Kuala Lumpur,3.09,101.41,2021,9,3505510,9/1/2021,7,21-Sep
5445,5445,Malaysia,Kuala Lumpur,3.09,101.41,2021,10,2044960,10/1/2021,7,21-Oct
5446,5446,Malaysia,Kuala Lumpur,3.09,101.41,2021,11,1843610,11/1/2021,7,21-Nov
5447,5447,Malaysia,Kuala Lumpur,3.09,101.41,2021,12,1532470,12/1/2021,7,21-Dec
5448,5448,Malaysia,Kuala Lumpur,3.09,101.41,2022,1,1496270,1/1/2022,7,22-Jan
5449,5449,Malaysia,Kuala Lumpur,3.09,101.41,2022,2,4930610,2/1/2022,7,22-Feb
5450,5450,Malaysia,Kuala Lumpur,3.09,101.41,2022,3,4736350,3/1/2022,7,22-Mar
5451,5451,Malaysia,Kuala Lumpur,3.09,101.41,2022,4,1763750,4/1/2022,7,22-Apr
5452,5452,Malaysia,Kuala Lumpur,3.09,101.41,2022,5,1127490,5/1/2022,7,22-May
5453,5453,Malaysia,Kuala Lumpur,3.09,101.41,2022,6,1131780,6/1/2022,7,22-Jun
5454,5454,Malaysia,Kuala Lumpur,3.09,101.41,2022,7,1502490,7/1/2022,7,22-Jul
5455,5455,Malaysia,Kuala Lumpur,3.09,101.41,2022,8,1374580,8/1/2022,7,22-Aug
5456,5456,Malaysia,Kuala Lumpur,3.09,101.41,2022,9,1126920,9/1/2022,7,22-Sep
5457,5457,Malaysia,Kuala Lumpur,3.09,101.41,2022,10,1253520,10/1/2022,7,22-Oct
5458,5458,Malaysia,Kuala Lumpur,3.09,101.41,2022,11,1294020,11/1/2022,7,22-Nov
5459,5459,Malaysia,Kuala Lumpur,3.09,101.41,2022,12,949210,12/1/2022,6,22-Dec
5460,5460,Malaysia,Kuala Lumpur,3.09,101.41,2023,1,57290,1/1/2023,5,23-Jan
5461,5461,Malaysia,Kuala Lumpur,3.09,101.41,2023,2,42330,2/1/2023,5,23-Feb
5462,5462,Malaysia,Kuala Lumpur,3.09,101.41,2023,3,8770,3/1/2023,4,23-Mar
5463,5463,Malaysia,Kuala Lumpur,3.09,101.41,2023,4,8050,4/1/2023,4,23-Apr
5464,5464,Malaysia,Kuala Lumpur,3.09,101.41,2023,5,7820,5/1/2023,4,23-May
5465,5465,Malaysia,Kuala Lumpur,3.09,101.41,2023,6,7180,6/1/2023,4,23-Jun
5466,5466,Malaysia,Kuala Lumpur,3.09,101.41,2023,7,7550,7/1/2023,4,23-Jul
5467,5467,Malaysia,Kuala Lumpur,3.09,101.41,2023,8,5940,8/1/2023,4,23-Aug
5468,5468,Malaysia,Kuala Lumpur,3.09,101.41,2023,9,6520,9/1/2023,4,23-Sep
5469,5469,Malaysia,Kuala Lumpur,3.09,101.41,2023,10,6350,10/1/2023,4,23-Oct
5470,5470,Malaysia,Kuala Lumpur,3.09,101.41,2023,11,6260,11/1/2023,4,23-Nov
5471,5471,Malaysia,Kuala Lumpur,3.09,101.41,2023,12,5430,12/1/2023,4,23-Dec
5472,5472,Maldives,Male,4,73.28,2020,1,5990,1/1/2020,4,20-Jan
5473,5473,Maldives,Male,4,73.28,2020,2,5110,2/1/2020,4,20-Feb
5474,5474,Maldives,Male,4,73.28,2020,3,4690,3/1/2020,4,20-Mar
5475,5475,Maldives,Male,4,73.28,2020,4,8700,4/1/2020,4,20-Apr
5476,5476,Maldives,Male,4,73.28,2020,5,13420,5/1/2020,5,20-May
5477,5477,Maldives,Male,4,73.28,2020,6,7590,6/1/2020,4,20-Jun
5478,5478,Maldives,Male,4,73.28,2020,7,13570,7/1/2020,5,20-Jul
5479,5479,Maldives,Male,4,73.28,2020,8,29150,8/1/2020,5,20-Aug
5480,5480,Maldives,Male,4,73.28,2020,9,16980,9/1/2020,5,20-Sep
5481,5481,Maldives,Male,4,73.28,2020,10,11350,10/1/2020,5,20-Oct
5482,5482,Maldives,Male,4,73.28,2020,11,12890,11/1/2020,5,20-Nov
5483,5483,Maldives,Male,4,73.28,2020,12,8130,12/1/2020,4,20-Dec
5484,5484,Maldives,Male,4,73.28,2021,1,44120,1/1/2021,5,21-Jan
5485,5485,Maldives,Male,4,73.28,2021,2,47540,2/1/2021,5,21-Feb
5486,5486,Maldives,Male,4,73.28,2021,3,50960,3/1/2021,5,21-Mar
5487,5487,Maldives,Male,4,73.28,2021,4,63940,4/1/2021,5,21-Apr
5488,5488,Maldives,Male,4,73.28,2021,5,267840,5/1/2021,6,21-May
5489,5489,Maldives,Male,4,73.28,2021,6,59370,6/1/2021,5,21-Jun
5490,5490,Maldives,Male,4,73.28,2021,7,48070,7/1/2021,5,21-Jul
5491,5491,Maldives,Male,4,73.28,2021,8,43330,8/1/2021,5,21-Aug
5492,5492,Maldives,Male,4,73.28,2021,9,45130,9/1/2021,5,21-Sep
5493,5493,Maldives,Male,4,73.28,2021,10,43860,10/1/2021,5,21-Oct
5494,5494,Maldives,Male,4,73.28,2021,11,50670,11/1/2021,5,21-Nov
5495,5495,Maldives,Male,4,73.28,2021,12,54600,12/1/2021,5,21-Dec
5496,5496,Maldives,Male,4,73.28,2022,1,422620,1/1/2022,6,22-Jan
5497,5497,Maldives,Male,4,73.28,2022,2,149230,2/1/2022,6,22-Feb
5498,5498,Maldives,Male,4,73.28,2022,3,52840,3/1/2022,5,22-Mar
5499,5499,Maldives,Male,4,73.28,2022,4,51310,4/1/2022,5,22-Apr
5500,5500,Maldives,Male,4,73.28,2022,5,27310,5/1/2022,5,22-May
5501,5501,Maldives,Male,4,73.28,2022,6,42000,6/1/2022,5,22-Jun
5502,5502,Maldives,Male,4,73.28,2022,7,32460,7/1/2022,5,22-Jul
5503,5503,Maldives,Male,4,73.28,2022,8,24830,8/1/2022,5,22-Aug
5504,5504,Maldives,Male,4,73.28,2022,9,19540,9/1/2022,5,22-Sep
5505,5505,Maldives,Male,4,73.28,2022,10,24670,10/1/2022,5,22-Oct
5506,5506,Maldives,Male,4,73.28,2022,11,33410,11/1/2022,5,22-Nov
5507,5507,Maldives,Male,4,73.28,2022,12,19560,12/1/2022,5,22-Dec
5508,5508,Maldives,Male,4,73.28,2023,1,130,1/1/2023,3,23-Jan
5509,5509,Maldives,Male,4,73.28,2023,2,110,2/1/2023,3,23-Feb
5510,5510,Maldives,Male,4,73.28,2023,3,150,3/1/2023,3,23-Mar
5511,5511,Maldives,Male,4,73.28,2023,4,0,4/1/2023,0,23-Apr
5512,5512,Maldives,Male,4,73.28,2023,5,0,5/1/2023,0,23-May
5513,5513,Maldives,Male,4,73.28,2023,6,60,6/1/2023,2,23-Jun
5514,5514,Maldives,Male,4,73.28,2023,7,0,7/1/2023,0,23-Jul
5515,5515,Maldives,Male,4,73.28,2023,8,0,8/1/2023,0,23-Aug
5516,5516,Maldives,Male,4,73.28,2023,9,90,9/1/2023,2,23-Sep
5517,5517,Maldives,Male,4,73.28,2023,10,0,10/1/2023,0,23-Oct
5518,5518,Maldives,Male,4,73.28,2023,11,0,11/1/2023,0,23-Nov
5519,5519,Maldives,Male,4,73.28,2023,12,0,12/1/2023,0,23-Dec
5520,5520,Mali,Bamako,12.34,-7.55,2020,1,1690,1/1/2020,4,20-Jan
5521,5521,Mali,Bamako,12.34,-7.55,2020,2,2740,2/1/2020,4,20-Feb
5522,5522,Mali,Bamako,12.34,-7.55,2020,3,1850,3/1/2020,4,20-Mar
5523,5523,Mali,Bamako,12.34,-7.55,2020,4,6010,4/1/2020,4,20-Apr
5524,5524,Mali,Bamako,12.34,-7.55,2020,5,7970,5/1/2020,4,20-May
5525,5525,Mali,Bamako,12.34,-7.55,2020,6,6070,6/1/2020,4,20-Jun
5526,5526,Mali,Bamako,12.34,-7.55,2020,7,4050,7/1/2020,4,20-Jul
5527,5527,Mali,Bamako,12.34,-7.55,2020,8,4620,8/1/2020,4,20-Aug
5528,5528,Mali,Bamako,12.34,-7.55,2020,9,3560,9/1/2020,4,20-Sep
5529,5529,Mali,Bamako,12.34,-7.55,2020,10,5800,10/1/2020,4,20-Oct
5530,5530,Mali,Bamako,12.34,-7.55,2020,11,10840,11/1/2020,5,20-Nov
5531,5531,Mali,Bamako,12.34,-7.55,2020,12,15700,12/1/2020,5,20-Dec
5532,5532,Mali,Bamako,12.34,-7.55,2021,1,8770,1/1/2021,4,21-Jan
5533,5533,Mali,Bamako,12.34,-7.55,2021,2,5010,2/1/2021,4,21-Feb
5534,5534,Mali,Bamako,12.34,-7.55,2021,3,16600,3/1/2021,5,21-Mar
5535,5535,Mali,Bamako,12.34,-7.55,2021,4,22840,4/1/2021,5,21-Apr
5536,5536,Mali,Bamako,12.34,-7.55,2021,5,5580,5/1/2021,4,21-May
5537,5537,Mali,Bamako,12.34,-7.55,2021,6,5190,6/1/2021,4,21-Jun
5538,5538,Mali,Bamako,12.34,-7.55,2021,7,5000,7/1/2021,4,21-Jul
5539,5539,Mali,Bamako,12.34,-7.55,2021,8,10160,8/1/2021,5,21-Aug
5540,5540,Mali,Bamako,12.34,-7.55,2021,9,6560,9/1/2021,4,21-Sep
5541,5541,Mali,Bamako,12.34,-7.55,2021,10,11970,10/1/2021,5,21-Oct
5542,5542,Mali,Bamako,12.34,-7.55,2021,11,13150,11/1/2021,5,21-Nov
5543,5543,Mali,Bamako,12.34,-7.55,2021,12,28350,12/1/2021,5,21-Dec
5544,5544,Mali,Bamako,12.34,-7.55,2022,1,34030,1/1/2022,5,22-Jan
5545,5545,Mali,Bamako,12.34,-7.55,2022,2,4470,2/1/2022,4,22-Feb
5546,5546,Mali,Bamako,12.34,-7.55,2022,3,4230,3/1/2022,4,22-Mar
5547,5547,Mali,Bamako,12.34,-7.55,2022,4,9140,4/1/2022,4,22-Apr
5548,5548,Mali,Bamako,12.34,-7.55,2022,5,6390,5/1/2022,4,22-May
5549,5549,Mali,Bamako,12.34,-7.55,2022,6,10090,6/1/2022,5,22-Jun
5550,5550,Mali,Bamako,12.34,-7.55,2022,7,5920,7/1/2022,4,22-Jul
5551,5551,Mali,Bamako,12.34,-7.55,2022,8,3010,8/1/2022,4,22-Aug
5552,5552,Mali,Bamako,12.34,-7.55,2022,9,17420,9/1/2022,5,22-Sep
5553,5553,Mali,Bamako,12.34,-7.55,2022,10,9940,10/1/2022,4,22-Oct
5554,5554,Mali,Bamako,12.34,-7.55,2022,11,5950,11/1/2022,4,22-Nov
5555,5555,Mali,Bamako,12.34,-7.55,2022,12,7030,12/1/2022,4,22-Dec
5556,5556,Mali,Bamako,12.34,-7.55,2023,1,270,1/1/2023,3,23-Jan
5557,5557,Mali,Bamako,12.34,-7.55,2023,2,1970,2/1/2023,4,23-Feb
5558,5558,Mali,Bamako,12.34,-7.55,2023,3,90,3/1/2023,2,23-Mar
5559,5559,Mali,Bamako,12.34,-7.55,2023,4,40,4/1/2023,2,23-Apr
5560,5560,Mali,Bamako,12.34,-7.55,2023,5,0,5/1/2023,0,23-May
5561,5561,Mali,Bamako,12.34,-7.55,2023,6,80,6/1/2023,2,23-Jun
5562,5562,Mali,Bamako,12.34,-7.55,2023,7,120,7/1/2023,3,23-Jul
5563,5563,Mali,Bamako,12.34,-7.55,2023,8,40,8/1/2023,2,23-Aug
5564,5564,Mali,Bamako,12.34,-7.55,2023,9,40,9/1/2023,2,23-Sep
5565,5565,Mali,Bamako,12.34,-7.55,2023,10,0,10/1/2023,0,23-Oct
5566,5566,Mali,Bamako,12.34,-7.55,2023,11,90,11/1/2023,2,23-Nov
5567,5567,Mali,Bamako,12.34,-7.55,2023,12,70,12/1/2023,2,23-Dec
5568,5568,Malta,Valletta,35.54,14.31,2020,1,3490,1/1/2020,4,20-Jan
5569,5569,Malta,Valletta,35.54,14.31,2020,2,4350,2/1/2020,4,20-Feb
5570,5570,Malta,Valletta,35.54,14.31,2020,3,4960,3/1/2020,4,20-Mar
5571,5571,Malta,Valletta,35.54,14.31,2020,4,4090,4/1/2020,4,20-Apr
5572,5572,Malta,Valletta,35.54,14.31,2020,5,5310,5/1/2020,4,20-May
5573,5573,Malta,Valletta,35.54,14.31,2020,6,3610,6/1/2020,4,20-Jun
5574,5574,Malta,Valletta,35.54,14.31,2020,7,6490,7/1/2020,4,20-Jul
5575,5575,Malta,Valletta,35.54,14.31,2020,8,10140,8/1/2020,5,20-Aug
5576,5576,Malta,Valletta,35.54,14.31,2020,9,11990,9/1/2020,5,20-Sep
5577,5577,Malta,Valletta,35.54,14.31,2020,10,26460,10/1/2020,5,20-Oct
5578,5578,Malta,Valletta,35.54,14.31,2020,11,26640,11/1/2020,5,20-Nov
5579,5579,Malta,Valletta,35.54,14.31,2020,12,20630,12/1/2020,5,20-Dec
5580,5580,Malta,Valletta,35.54,14.31,2021,1,39320,1/1/2021,5,21-Jan
5581,5581,Malta,Valletta,35.54,14.31,2021,2,39500,2/1/2021,5,21-Feb
5582,5582,Malta,Valletta,35.54,14.31,2021,3,39210,3/1/2021,5,21-Mar
5583,5583,Malta,Valletta,35.54,14.31,2021,4,15590,4/1/2021,5,21-Apr
5584,5584,Malta,Valletta,35.54,14.31,2021,5,9320,5/1/2021,4,21-May
5585,5585,Malta,Valletta,35.54,14.31,2021,6,10570,6/1/2021,5,21-Jun
5586,5586,Malta,Valletta,35.54,14.31,2021,7,38700,7/1/2021,5,21-Jul
5587,5587,Malta,Valletta,35.54,14.31,2021,8,19760,8/1/2021,5,21-Aug
5588,5588,Malta,Valletta,35.54,14.31,2021,9,14580,9/1/2021,5,21-Sep
5589,5589,Malta,Valletta,35.54,14.31,2021,10,15390,10/1/2021,5,21-Oct
5590,5590,Malta,Valletta,35.54,14.31,2021,11,23660,11/1/2021,5,21-Nov
5591,5591,Malta,Valletta,35.54,14.31,2021,12,131390,12/1/2021,6,21-Dec
5592,5592,Malta,Valletta,35.54,14.31,2022,1,88900,1/1/2022,5,22-Jan
5593,5593,Malta,Valletta,35.54,14.31,2022,2,41900,2/1/2022,5,22-Feb
5594,5594,Malta,Valletta,35.54,14.31,2022,3,95700,3/1/2022,5,22-Mar
5595,5595,Malta,Valletta,35.54,14.31,2022,4,75660,4/1/2022,5,22-Apr
5596,5596,Malta,Valletta,35.54,14.31,2022,5,44630,5/1/2022,5,22-May
5597,5597,Malta,Valletta,35.54,14.31,2022,6,101300,6/1/2022,6,22-Jun
5598,5598,Malta,Valletta,35.54,14.31,2022,7,60450,7/1/2022,5,22-Jul
5599,5599,Malta,Valletta,35.54,14.31,2022,8,31800,8/1/2022,5,22-Aug
5600,5600,Malta,Valletta,35.54,14.31,2022,9,27200,9/1/2022,5,22-Sep
5601,5601,Malta,Valletta,35.54,14.31,2022,10,24820,10/1/2022,5,22-Oct
5602,5602,Malta,Valletta,35.54,14.31,2022,11,21220,11/1/2022,5,22-Nov
5603,5603,Malta,Valletta,35.54,14.31,2022,12,25530,12/1/2022,5,22-Dec
5604,5604,Malta,Valletta,35.54,14.31,2023,1,3290,1/1/2023,4,23-Jan
5605,5605,Malta,Valletta,35.54,14.31,2023,2,3330,2/1/2023,4,23-Feb
5606,5606,Malta,Valletta,35.54,14.31,2023,3,530,3/1/2023,3,23-Mar
5607,5607,Malta,Valletta,35.54,14.31,2023,4,330,4/1/2023,3,23-Apr
5608,5608,Malta,Valletta,35.54,14.31,2023,5,310,5/1/2023,3,23-May
5609,5609,Malta,Valletta,35.54,14.31,2023,6,400,6/1/2023,3,23-Jun
5610,5610,Malta,Valletta,35.54,14.31,2023,7,1410,7/1/2023,4,23-Jul
5611,5611,Malta,Valletta,35.54,14.31,2023,8,250,8/1/2023,3,23-Aug
5612,5612,Malta,Valletta,35.54,14.31,2023,9,230,9/1/2023,3,23-Sep
5613,5613,Malta,Valletta,35.54,14.31,2023,10,260,10/1/2023,3,23-Oct
5614,5614,Malta,Valletta,35.54,14.31,2023,11,260,11/1/2023,3,23-Nov
5615,5615,Malta,Valletta,35.54,14.31,2023,12,330,12/1/2023,3,23-Dec
5616,5616,Mauritania,Nouakchott,-20.1,57.3,2020,1,3160,1/1/2020,4,20-Jan
5617,5617,Mauritania,Nouakchott,-20.1,57.3,2020,2,3910,2/1/2020,4,20-Feb
5618,5618,Mauritania,Nouakchott,-20.1,57.3,2020,3,4260,3/1/2020,4,20-Mar
5619,5619,Mauritania,Nouakchott,-20.1,57.3,2020,4,4170,4/1/2020,4,20-Apr
5620,5620,Mauritania,Nouakchott,-20.1,57.3,2020,5,9200,5/1/2020,4,20-May
5621,5621,Mauritania,Nouakchott,-20.1,57.3,2020,6,31220,6/1/2020,5,20-Jun
5622,5622,Mauritania,Nouakchott,-20.1,57.3,2020,7,13890,7/1/2020,5,20-Jul
5623,5623,Mauritania,Nouakchott,-20.1,57.3,2020,8,7640,8/1/2020,4,20-Aug
5624,5624,Mauritania,Nouakchott,-20.1,57.3,2020,9,6150,9/1/2020,4,20-Sep
5625,5625,Mauritania,Nouakchott,-20.1,57.3,2020,10,5900,10/1/2020,4,20-Oct
5626,5626,Mauritania,Nouakchott,-20.1,57.3,2020,11,12860,11/1/2020,5,20-Nov
5627,5627,Mauritania,Nouakchott,-20.1,57.3,2020,12,41280,12/1/2020,5,20-Dec
5628,5628,Mauritania,Nouakchott,-20.1,57.3,2021,1,19740,1/1/2021,5,21-Jan
5629,5629,Mauritania,Nouakchott,-20.1,57.3,2021,2,11180,2/1/2021,5,21-Feb
5630,5630,Mauritania,Nouakchott,-20.1,57.3,2021,3,13740,3/1/2021,5,21-Mar
5631,5631,Mauritania,Nouakchott,-20.1,57.3,2021,4,11830,4/1/2021,5,21-Apr
5632,5632,Mauritania,Nouakchott,-20.1,57.3,2021,5,17140,5/1/2021,5,21-May
5633,5633,Mauritania,Nouakchott,-20.1,57.3,2021,6,16980,6/1/2021,5,21-Jun
5634,5634,Mauritania,Nouakchott,-20.1,57.3,2021,7,48100,7/1/2021,5,21-Jul
5635,5635,Mauritania,Nouakchott,-20.1,57.3,2021,8,50070,8/1/2021,5,21-Aug
5636,5636,Mauritania,Nouakchott,-20.1,57.3,2021,9,19650,9/1/2021,5,21-Sep
5637,5637,Mauritania,Nouakchott,-20.1,57.3,2021,10,17280,10/1/2021,5,21-Oct
5638,5638,Mauritania,Nouakchott,-20.1,57.3,2021,11,20040,11/1/2021,5,21-Nov
5639,5639,Mauritania,Nouakchott,-20.1,57.3,2021,12,25340,12/1/2021,5,21-Dec
5640,5640,Mauritania,Nouakchott,-20.1,57.3,2022,1,71000,1/1/2022,5,22-Jan
5641,5641,Mauritania,Nouakchott,-20.1,57.3,2022,2,6220,2/1/2022,4,22-Feb
5642,5642,Mauritania,Nouakchott,-20.1,57.3,2022,3,7130,3/1/2022,4,22-Mar
5643,5643,Mauritania,Nouakchott,-20.1,57.3,2022,4,10620,4/1/2022,5,22-Apr
5644,5644,Mauritania,Nouakchott,-20.1,57.3,2022,5,16930,5/1/2022,5,22-May
5645,5645,Mauritania,Nouakchott,-20.1,57.3,2022,6,20190,6/1/2022,5,22-Jun
5646,5646,Mauritania,Nouakchott,-20.1,57.3,2022,7,26490,7/1/2022,5,22-Jul
5647,5647,Mauritania,Nouakchott,-20.1,57.3,2022,8,13550,8/1/2022,5,22-Aug
5648,5648,Mauritania,Nouakchott,-20.1,57.3,2022,9,10050,9/1/2022,5,22-Sep
5649,5649,Mauritania,Nouakchott,-20.1,57.3,2022,10,13100,10/1/2022,5,22-Oct
5650,5650,Mauritania,Nouakchott,-20.1,57.3,2022,11,11870,11/1/2022,5,22-Nov
5651,5651,Mauritania,Nouakchott,-20.1,57.3,2022,12,12680,12/1/2022,5,22-Dec
5652,5652,Mauritania,Nouakchott,-20.1,57.3,2023,1,2310,1/1/2023,4,23-Jan
5653,5653,Mauritania,Nouakchott,-20.1,57.3,2023,2,0,2/1/2023,0,23-Feb
5654,5654,Mauritania,Nouakchott,-20.1,57.3,2023,3,0,3/1/2023,0,23-Mar
5655,5655,Mauritania,Nouakchott,-20.1,57.3,2023,4,0,4/1/2023,0,23-Apr
5656,5656,Mauritania,Nouakchott,-20.1,57.3,2023,5,40,5/1/2023,2,23-May
5657,5657,Mauritania,Nouakchott,-20.1,57.3,2023,6,0,6/1/2023,0,23-Jun
5658,5658,Mauritania,Nouakchott,-20.1,57.3,2023,7,0,7/1/2023,0,23-Jul
5659,5659,Mauritania,Nouakchott,-20.1,57.3,2023,8,20,8/1/2023,2,23-Aug
5660,5660,Mauritania,Nouakchott,-20.1,57.3,2023,9,0,9/1/2023,0,23-Sep
5661,5661,Mauritania,Nouakchott,-20.1,57.3,2023,10,0,10/1/2023,0,23-Oct
5662,5662,Mauritania,Nouakchott,-20.1,57.3,2023,11,60,11/1/2023,2,23-Nov
5663,5663,Mauritania,Nouakchott,-20.1,57.3,2023,12,0,12/1/2023,0,23-Dec
5664,5664,Mauritius,Port Louis,38.627,-90.1994,2020,1,190,1/1/2020,3,20-Jan
5665,5665,Mauritius,Port Louis,38.627,-90.1994,2020,2,170,2/1/2020,3,20-Feb
5666,5666,Mauritius,Port Louis,38.627,-90.1994,2020,3,1470,3/1/2020,4,20-Mar
5667,5667,Mauritius,Port Louis,38.627,-90.1994,2020,4,320,4/1/2020,3,20-Apr
5668,5668,Mauritius,Port Louis,38.627,-90.1994,2020,5,140,5/1/2020,3,20-May
5669,5669,Mauritius,Port Louis,38.627,-90.1994,2020,6,400,6/1/2020,3,20-Jun
5670,5670,Mauritius,Port Louis,38.627,-90.1994,2020,7,390,7/1/2020,3,20-Jul
5671,5671,Mauritius,Port Louis,38.627,-90.1994,2020,8,360,8/1/2020,3,20-Aug
5672,5672,Mauritius,Port Louis,38.627,-90.1994,2020,9,390,9/1/2020,3,20-Sep
5673,5673,Mauritius,Port Louis,38.627,-90.1994,2020,10,880,10/1/2020,3,20-Oct
5674,5674,Mauritius,Port Louis,38.627,-90.1994,2020,11,460,11/1/2020,3,20-Nov
5675,5675,Mauritius,Port Louis,38.627,-90.1994,2020,12,100,12/1/2020,3,20-Dec
5676,5676,Mauritius,Port Louis,38.627,-90.1994,2021,1,13540,1/1/2021,5,21-Jan
5677,5677,Mauritius,Port Louis,38.627,-90.1994,2021,2,17410,2/1/2021,5,21-Feb
5678,5678,Mauritius,Port Louis,38.627,-90.1994,2021,3,10360,3/1/2021,5,21-Mar
5679,5679,Mauritius,Port Louis,38.627,-90.1994,2021,4,20370,4/1/2021,5,21-Apr
5680,5680,Mauritius,Port Louis,38.627,-90.1994,2021,5,17400,5/1/2021,5,21-May
5681,5681,Mauritius,Port Louis,38.627,-90.1994,2021,6,81940,6/1/2021,5,21-Jun
5682,5682,Mauritius,Port Louis,38.627,-90.1994,2021,7,43760,7/1/2021,5,21-Jul
5683,5683,Mauritius,Port Louis,38.627,-90.1994,2021,8,76800,8/1/2021,5,21-Aug
5684,5684,Mauritius,Port Louis,38.627,-90.1994,2021,9,48810,9/1/2021,5,21-Sep
5685,5685,Mauritius,Port Louis,38.627,-90.1994,2021,10,87740,10/1/2021,5,21-Oct
5686,5686,Mauritius,Port Louis,38.627,-90.1994,2021,11,185020,11/1/2021,6,21-Nov
5687,5687,Mauritius,Port Louis,38.627,-90.1994,2021,12,77800,12/1/2021,5,21-Dec
5688,5688,Mauritius,Port Louis,38.627,-90.1994,2022,1,400940,1/1/2022,6,22-Jan
5689,5689,Mauritius,Port Louis,38.627,-90.1994,2022,2,441260,2/1/2022,6,22-Feb
5690,5690,Mauritius,Port Louis,38.627,-90.1994,2022,3,296860,3/1/2022,6,22-Mar
5691,5691,Mauritius,Port Louis,38.627,-90.1994,2022,4,84080,4/1/2022,5,22-Apr
5692,5692,Mauritius,Port Louis,38.627,-90.1994,2022,5,189910,5/1/2022,6,22-May
5693,5693,Mauritius,Port Louis,38.627,-90.1994,2022,6,60120,6/1/2022,5,22-Jun
5694,5694,Mauritius,Port Louis,38.627,-90.1994,2022,7,147820,7/1/2022,6,22-Jul
5695,5695,Mauritius,Port Louis,38.627,-90.1994,2022,8,100280,8/1/2022,6,22-Aug
5696,5696,Mauritius,Port Louis,38.627,-90.1994,2022,9,51680,9/1/2022,5,22-Sep
5697,5697,Mauritius,Port Louis,38.627,-90.1994,2022,10,181760,10/1/2022,6,22-Oct
5698,5698,Mauritius,Port Louis,38.627,-90.1994,2022,11,125350,11/1/2022,6,22-Nov
5699,5699,Mauritius,Port Louis,38.627,-90.1994,2022,12,134940,12/1/2022,6,22-Dec
5700,5700,Mauritius,Port Louis,38.627,-90.1994,2023,1,12160,1/1/2023,5,23-Jan
5701,5701,Mauritius,Port Louis,38.627,-90.1994,2023,2,5250,2/1/2023,4,23-Feb
5702,5702,Mauritius,Port Louis,38.627,-90.1994,2023,3,13550,3/1/2023,5,23-Mar
5703,5703,Mauritius,Port Louis,38.627,-90.1994,2023,4,0,4/1/2023,0,23-Apr
